event_name,event_timestamp,sample_time_sec,received_order,block_id,block_order,group_id,session_half,counterbalance_group,condition,condition_type,event_type,event_value,duration_sec,exclude_before_sec,exclude_after_sec,trial_id,question_id,correct_answer,participant_answer,is_correct,reaction_time_ms,notes,run_id,subject_id,session_id,client_event_id,client_id,received_timestamp,client_timestamp,client_monotonic_ms,timestamp_source,clock_offset_sec,clock_round_trip_ms,eeg_received_order,eeg_sample_number,eeg_stream_segment,alignment_error_ms,alignment_status,identity_status,context_matches_current,state_applied,start_number,generated_timestamp,displayed_timestamp,hidden_timestamp,after_block_id,affected_block_id,planned_duration,actual_duration,is_formal_experiment,operator_id,override_reason,sensitivity_exclude_before_sec,course_attention_rating,mental_effort,video_interest,video_difficulty,subtraction_compliance,subtraction_compliance_low_pct,subtraction_compliance_high_pct,subtraction_difficulty,reported_final_number,rating_item,rating_value,quiz_score,quiz_total,question_text,response_index,response_text,video_id,condition_label,video_time_sec,browser_timestamp,recorder_timestamp,device_sample_number,probe_id,probe_index,probe_schedule_id,probe_planned_time_sec,response,response_label,response_time_ms,confidence,probe_attention,pause_reason
qc_status_change,1789890696.5983374,119.724,29519,,,,,G07,,,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890696.5983374,,,server,,,29518,29931,4,-46.99993133544922,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789890696.5983374,29931,,,,,,,,,,
qc_status_change,1789890698.6143374,121.744,30024,,,,,G07,,,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890698.6143374,,,server,,,30023,30436,4,-31.999826431274414,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789890698.6143374,30436,,,,,,,,,,
qc_baseline_complete,1789890726.6293375,149.78,37033,,,,,G07,,,qc_baseline_complete,pass,31.156999826431274,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890726.6293375,,,server,,,37032,37445,4,-15.000104904174805,host_receive_nearest,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1789890726.6293375,37445,,,,,,,,,,
block_start,1789890729.7588875,152.9,37813,1,1,,1,G07,A,focused,block_start,V4,,0.0,0.0,,,,,,,condition=A; condition_type=focused,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,e200533d-aea2-40fe-b868-3667e30904ed,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890729.7543375,1789890729.7645998,369284.6999999881,browser_calibrated,-0.005712270736694336,1.4998912811279297,37812,38225,4,-4.549980163574219,host_receive_nearest,verified,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890729.7645998,1789890729.7543375,38225,,,,,,,,,,
condition_prompt_start,1789890729.7588875,152.9,37813,1,1,,1,G07,A,focused,condition_prompt_start,A,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,e200533d-aea2-40fe-b868-3667e30904ed,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890729.7543375,1789890729.7645998,369284.6999999881,browser_calibrated,-0.005712270736694336,1.4998912811279297,37812,38225,4,-4.549980163574219,host_receive_nearest,verified,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890729.7645998,1789890729.7543375,38225,,,,,,,,,,
browser_block_config,1789890729.7588875,152.9,37813,1,1,,1,G07,A,focused,browser_block_config,V4,,0.0,0.0,,,,,,,"{""client_event_id"":""e200533d-aea2-40fe-b868-3667e30904ed"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890729.7645998,""client_monotonic_ms"":369284.6999999881,""event_timestamp"":1789890729.7588875,""clock_offset_sec"":-0.005712270736694336,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""block_start"",""iso_time"":""2026-09-20T07:52:09.764Z"",""relative_ms"":0,""video_time_sec"":0,""block_start_iso"":""2026-09-20T07:52:09.764Z"",""config_json"":""{\""recorder_run_id\"":\""8b6ce1f9-62a7-4d97-823b-839e8a8c7711\"",\""subject_id\"":\""sub-007\"",\""session_id\"":\""ses-001\"",\""block_id\"":\""Block 1\"",\""counterbalance_group\"":\""G07\"",\""condition\"":\""A\"",\""condition_type\"":\""focused\"",\""topic_key\"":\""V4\"",\""topic_name\"":\""中国古代最大的歼灭战 长平之战\"",\""video_file\"":\""视频4-混知漫画｜中国古代最大的歼灭战——长平之战！-480P 标清-AVC.mp4\"",\""start_number\"":\""\"",\""generated_timestamp\"":\""\""}""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,e200533d-aea2-40fe-b868-3667e30904ed,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890729.7543375,1789890729.7645998,369284.6999999881,browser_calibrated,-0.005712270736694336,1.4998912811279297,37812,38225,4,-4.549980163574219,host_receive_nearest,verified,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890729.7645998,1789890729.7703376,38225,,,,,,,,,,
probe_schedule,1789890729.8269877,152.98,37833,1,1,,1,G07,A,focused,probe_schedule,"46.165,100.883,213.918,283.647",,0.0,0.0,,,,,,,"{""client_event_id"":""6656573f-bd9f-4d94-9480-69e2feca22af"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890729.8327,""client_monotonic_ms"":369352.7999999523,""event_timestamp"":1789890729.8269877,""clock_offset_sec"":-0.005712270736694336,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""probe_schedule"",""iso_time"":""2026-09-20T07:52:09.832Z"",""relative_ms"":69,""video_time_sec"":0,""probe_schedule_id"":""07ae8716-a090-4285-8da7-ea47ca7f5e9f"",""probe_times"":[46.165,100.883,213.918,283.647],""probe_config"":{""probes_per_block"":4,""min_first_onset_sec"":45,""min_end_margin_sec"":30,""min_gap_sec"":45},""video_duration_sec"":313.818,""video_id"":""V4"",""debug_fast"":false}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,6656573f-bd9f-4d94-9480-69e2feca22af,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890729.8323376,1789890729.8327,369352.7999999523,browser_calibrated,-0.005712270736694336,1.4998912811279297,37832,38245,4,-9.650230407714844,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890729.8327,1789890729.8323376,38245,,4,07ae8716-a090-4285-8da7-ea47ca7f5e9f,,,,,,,
condition_prompt_end,1789890734.8534,158.0,39088,1,1,,1,G07,A,focused,condition_prompt_end,0,,0.0,0.0,,,,,,,"{""client_event_id"":""4c086968-8119-4ddf-8b02-7842918e81d5"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890734.8534,""client_monotonic_ms"":374373.59999996424,""event_timestamp"":1789890734.8534,""clock_offset_sec"":-0.005712270736694336,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""condition_prompt_end"",""iso_time"":""2026-09-20T07:52:14.853Z"",""relative_ms"":5089,""video_time_sec"":0}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,4c086968-8119-4ddf-8b02-7842918e81d5,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890734.8483374,1789890734.8534,374373.59999996424,browser_calibrated,-0.005712270736694336,1.4998912811279297,39087,39500,4,-21.062374114990234,host_receive_nearest,verified,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890734.8534,1789890734.8483374,39500,,,,,,,,,,
video_start,1789890734.8534,158.02,39093,1,1,,1,G07,A,focused,video_start,V4,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,66836e3a-784a-499c-bd48-b77c815343a0,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890734.8643374,1789890734.8586,374378.6999999881,browser_calibrated,-0.005712270736694336,1.4998912811279297,39092,39505,4,-5.062580108642578,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890734.8586,1789890734.8643374,39505,,,,,,,,,,
video_play,1789890734.8534,158.02,39093,1,1,,1,G07,A,focused,video_play,0,,0.0,0.0,,,,,,,"{""client_event_id"":""66836e3a-784a-499c-bd48-b77c815343a0"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890734.8586,""client_monotonic_ms"":374378.6999999881,""event_timestamp"":1789890734.8534,""clock_offset_sec"":-0.005712270736694336,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""video_play"",""iso_time"":""2026-09-20T07:52:14.858Z"",""relative_ms"":5094,""video_time_sec"":0}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,66836e3a-784a-499c-bd48-b77c815343a0,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890734.8643374,1789890734.8586,374378.6999999881,browser_calibrated,-0.005712270736694336,1.4998912811279297,39092,39505,4,-5.062580108642578,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,0,1789890734.8586,1789890734.8643374,39505,,,,,,,,,,
qc_status_change,1789890748.6923375,171.36,42263,1,1,,1,G07,A,focused,qc_status_change,bad,,0.0,0.0,,,,,,,丢包率 6.93% 过高，请检查蓝牙距离、供电和连接。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890748.6923375,,,server,,,42262,42840,4,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890748.6923375,42840,,,,,,,,,,
qc_status_change,1789890758.7073376,181.86,44828,1,1,,1,G07,A,focused,qc_status_change,warning,,0.0,0.0,,,,,,,丢包率 2.29% 偏高。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890758.7073376,,,server,,,44827,45465,4,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890758.7073376,45465,,,,,,,,,,
qc_status_change,1789890760.6923375,183.82,45318,1,1,,1,G07,A,focused,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890760.6923375,,,server,,,45317,45955,4,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890760.6923375,45955,,,,,,,,,,
probe_onset,1789890781.1175377,204.26,50428,1,1,,1,G07,A,focused,probe_onset,Block 1_1_07ae8716,,0.0,0.0,,,,,,,"{""client_event_id"":""03432927-a303-4b42-9e22-44e99a4cf080"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890781.1258,""client_monotonic_ms"":420645.89999997616,""event_timestamp"":1789890781.1175377,""clock_offset_sec"":-0.008262157440185547,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""probe_onset"",""iso_time"":""2026-09-20T07:53:01.125Z"",""relative_ms"":51362,""video_time_sec"":46.22,""probe_id"":""Block 1_1_07ae8716"",""probe_index"":1,""probe_schedule_id"":""07ae8716-a090-4285-8da7-ea47ca7f5e9f"",""probe_planned_time_sec"":46.165,""video_id"":""V4"",""pause_reason"":""thought_probe"",""forced"":false}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,03432927-a303-4b42-9e22-44e99a4cf080,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890781.1143374,1789890781.1258,420645.89999997616,browser_calibrated,-0.008262157440185547,1.3997554779052734,50427,51065,4,-19.20032501220703,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,46.22,1789890781.1258,1789890781.1143374,51065,Block 1_1_07ae8716,1,07ae8716-a090-4285-8da7-ea47ca7f5e9f,46.165,,,,,,thought_probe
attention_response,1789890789.7101376,212.88,52583,1,1,,1,G07,A,focused,attention_response,1,,0.0,0.0,,,,,,,"{""client_event_id"":""c8eb4081-9906-4c55-8593-f5e7a895e1d5"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890789.7178998,""client_monotonic_ms"":429238,""event_timestamp"":1789890789.7101376,""clock_offset_sec"":-0.00776219367980957,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""attention_response"",""iso_time"":""2026-09-20T07:53:09.717Z"",""relative_ms"":59954,""video_time_sec"":46.22,""probe_id"":""Block 1_1_07ae8716"",""probe_index"":1,""probe_schedule_id"":""07ae8716-a090-4285-8da7-ea47ca7f5e9f"",""probe_planned_time_sec"":46.165,""video_id"":""V4"",""response"":1,""response_label"":""课程内容"",""probe_attention"":""ON"",""response_time_ms"":8592}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,c8eb4081-9906-4c55-8593-f5e7a895e1d5,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890789.7073376,1789890789.7178998,429238,browser_calibrated,-0.00776219367980957,1.3997554779052734,52582,53220,4,-2.79998779296875,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,46.22,1789890789.7178998,1789890789.7233374,53220,Block 1_1_07ae8716,1,07ae8716-a090-4285-8da7-ea47ca7f5e9f,46.165,1,课程内容,8592,,ON,
confidence_response,1789890792.780238,215.9,53338,1,1,,1,G07,A,focused,confidence_response,3,,0.0,0.0,,,,,,,"{""client_event_id"":""710e47ef-91a9-4de3-bc5e-2075eed43978"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890792.788,""client_monotonic_ms"":432308.09999996424,""event_timestamp"":1789890792.780238,""clock_offset_sec"":-0.00776219367980957,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""confidence_response"",""iso_time"":""2026-09-20T07:53:12.788Z"",""relative_ms"":63024,""video_time_sec"":46.22,""probe_id"":""Block 1_1_07ae8716"",""probe_index"":1,""probe_schedule_id"":""07ae8716-a090-4285-8da7-ea47ca7f5e9f"",""probe_planned_time_sec"":46.165,""video_id"":""V4"",""response"":1,""confidence"":3,""response_time_ms"":3070}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,710e47ef-91a9-4de3-bc5e-2075eed43978,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890792.7863376,1789890792.788,432308.09999996424,browser_calibrated,-0.00776219367980957,1.3997554779052734,53337,53975,4,-9.900331497192383,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,46.22,1789890792.788,1789890792.7863376,53975,Block 1_1_07ae8716,1,07ae8716-a090-4285-8da7-ea47ca7f5e9f,46.165,,,3070,3,,
phase_change,1789890792.7849379,215.904,53348,1,1,,1,G07,A,focused,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,62f2259d-b2b8-4a6c-8817-8be572fc22c0,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890792.8013375,1789890792.7927,432312.7999999523,browser_calibrated,-0.00776219367980957,1.3997554779052734,53338,53976,4,1.3997554779052734,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,46.291,1789890792.7927,1789890792.8013375,53976,,,,,,,,,,
video_resume,1789890792.7849379,215.904,53348,1,1,,1,G07,A,focused,video_resume,46.291,,0.0,0.0,,,,,,,"{""client_event_id"":""62f2259d-b2b8-4a6c-8817-8be572fc22c0"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890792.7927,""client_monotonic_ms"":432312.7999999523,""event_timestamp"":1789890792.7849379,""clock_offset_sec"":-0.00776219367980957,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""video_resume"",""iso_time"":""2026-09-20T07:53:12.792Z"",""relative_ms"":63028,""video_time_sec"":46.291,""probe_id"":""Block 1_1_07ae8716"",""probe_index"":1,""probe_schedule_id"":""07ae8716-a090-4285-8da7-ea47ca7f5e9f"",""probe_planned_time_sec"":46.165,""video_id"":""V4"",""pause_reason"":""thought_probe"",""resume_status"":""playing""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,62f2259d-b2b8-4a6c-8817-8be572fc22c0,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890792.8013375,1789890792.7927,432312.7999999523,browser_calibrated,-0.00776219367980957,1.3997554779052734,53338,53976,4,1.3997554779052734,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,46.291,1789890792.7927,1789890792.8013375,53976,Block 1_1_07ae8716,,,,,,,,,thought_probe
qc_status_change,1789890814.7703376,236.72,58033,1,1,,1,G07,A,focused,qc_status_change,bad,,0.0,0.0,,,,,,,丢包率 23.18% 过高，请检查蓝牙距离、供电和连接。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890814.7703376,,,server,,,58032,59180,4,-108.99996757507324,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890814.7703376,59180,,,,,,,,,,
phase_change,1789890820.3211377,,58048,1,1,,1,G07,A,focused,phase_change,paused,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,f70a751d-1146-4ec2-9b23-e91f4824d1b6,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890820.3323376,1789890820.3288999,459849,browser_calibrated,-0.00776219367980957,1.3997554779052734,,,,-2738.800048828125,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,73.79,1789890820.3288999,1789890820.3323376,,,,,,,,,,,
video_pause,1789890820.3211377,,58048,1,1,,1,G07,A,focused,video_pause,73.79,,0.0,0.0,,,,,,,"{""client_event_id"":""f70a751d-1146-4ec2-9b23-e91f4824d1b6"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890820.3288999,""client_monotonic_ms"":459849,""event_timestamp"":1789890820.3211377,""clock_offset_sec"":-0.00776219367980957,""clock_round_trip_ms"":1.3997554779052734,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""video_pause"",""iso_time"":""2026-09-20T07:53:40.328Z"",""relative_ms"":90565,""video_time_sec"":73.79,""pause_reason"":""eeg_dropout"",""reason"":""automatic_watchdog""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,f70a751d-1146-4ec2-9b23-e91f4824d1b6,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890820.3323376,1789890820.3288999,459849,browser_calibrated,-0.00776219367980957,1.3997554779052734,,,,-2738.800048828125,outside_sample_tolerance,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,73.79,1789890820.3288999,1789890820.3323376,,,,,,,,,,,eeg_dropout
eeg_dropout,1789890820.8173375,,58048,1,1,,1,G07,A,focused,eeg_dropout,signal_lost,,0.0,0.0,,,,,,,absence_threshold_sec=2,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890820.8173375,,,server,,,,,,-3234.999895095825,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890820.8173375,,,,,,,,,,,eeg_dropout
device_disconnected,1789890821.8013375,,58048,1,1,,1,G07,A,focused,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890821.8013375,,,server,,,,,,-4218.999862670898,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890821.8013375,,,,,,,,,,,
device_error,1789890842.8953376,,58048,1,1,,1,G07,A,focused,device_error,[WinError -2147023673] 操作已被用户取消。,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890842.8953376,,,server,,,,,,-25312.999963760376,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890842.8953376,,,,,,,,,,,
device_disconnected,1789890842.8953376,,58048,1,1,,1,G07,A,focused,device_disconnected,,,0,0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890842.8953376,,,server,,,,,,-25312.999963760376,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890842.8953376,,,,,,,,,,,
device_connected,1789890850.8793375,,58048,1,1,,1,G07,A,focused,device_connected,74:4D:BD:62:FD:8D,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890850.8793375,,,server,,,,,,-33296.99993133545,outside_sample_tolerance,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890850.8793375,,,,,,,,,,,
eeg_recovery,1789890850.8953376,236.784,58048,1,1,,1,G07,A,focused,eeg_recovery,signal_recovered,33.312999963760376,0.0,0.0,,,,,,,等待实验员重新确认同步后恢复视频,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890850.8953376,,,server,,,58048,59196,6,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890850.8953376,59196,,,,,,,,,,eeg_dropout
qc_status_change,1789890850.9113376,236.82,58058,1,1,,1,G07,A,focused,qc_status_change,waiting,,0.0,0.0,,,,,,,等待至少2秒EEG数据。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890850.9113376,,,server,,,58057,59205,6,0.0,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890850.9113376,59205,,,,,,,,,,
qc_status_change,1789890852.9113376,238.8,58553,1,1,,1,G07,A,focused,qc_status_change,good,,0.0,0.0,,,,,,,当前QC指标正常。,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,,,1789890852.9113376,,,server,,,58552,59700,6,-16.000032424926758,host_receive_nearest,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,,,1789890852.9113376,59700,,,,,,,,,,
eeg_recovery_confirmed,1789890855.4200876,240.52,58983,1,1,,1,G07,A,focused,eeg_recovery_confirmed,73.79,,0.0,0.0,,,,,,,"{""client_event_id"":""496b3694-5998-4dcc-859b-6b608208f1bd"",""recorder_run_id"":""8b6ce1f9-62a7-4d97-823b-839e8a8c7711"",""client_id"":""b0a244a8-b5e2-4661-b241-de215ec01f7b"",""client_timestamp"":1789890855.4287,""client_monotonic_ms"":494948.7999999523,""event_timestamp"":1789890855.4200876,""clock_offset_sec"":-0.008612394332885742,""clock_round_trip_ms"":1.4998912811279297,""subject_id"":""sub-007"",""session_id"":""ses-001"",""block_id"":""Block 1"",""counterbalance_group"":""G07"",""block_order"":""Block 1"",""condition"":""A"",""condition_type"":""focused"",""topic_key"":""V4"",""topic_name"":""中国古代最大的歼灭战 长平之战"",""event_type"":""eeg_recovery_confirmed"",""iso_time"":""2026-09-20T07:54:15.428Z"",""relative_ms"":125664,""video_time_sec"":73.79,""pause_reason"":""eeg_dropout""}",8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,496b3694-5998-4dcc-859b-6b608208f1bd,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890855.4263375,1789890855.4287,494948.7999999523,browser_calibrated,-0.008612394332885742,1.4998912811279297,58982,60130,6,-40.75002670288086,host_receive_nearest,verified,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,73.79,1789890855.4287,1789890855.4263375,60130,,,,,,,,,,
phase_change,1789890855.4233875,240.52,58983,1,1,,1,G07,A,focused,phase_change,video,,0.0,0.0,,,,,,,,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,sub-007,ses-001,ec37a535-c527-43e8-97bc-5db19cb5fe27,b0a244a8-b5e2-4661-b241-de215ec01f7b,1789890855.4423375,1789890855.432,494952.09999996424,browser_calibrated,-0.008612394332885742,1.4998912811279297,58982,60130,6,-44.049978256225586,host_receive_nearest,verified,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,V4,A,73.79,1789890855.432,1789890855.4423375,60130,,,,,,,,,,
